date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
2020-10-18,0.051277932862145215,0.0530464955191875,0.01603049686703817,-0.16302128809919575,-0.5346682504786064,-0.5939474270805922,-0.6532276278863568,0.002005737524550022,-0.4029682540936578,0.06825880478206918,1.1481495225604252,0.8843049024234317
2020-10-19,0.010445504842288789,0.011009650013416195,0.0,-0.32604257619839117,-0.4004080654678025,-0.40553703190501295,1.2404619729986732,-0.025956603258886046,-0.42324820341545255,-1.0622318660762808,0.03557852253767409,0.17449985133545526
2020-10-20,-0.0759673079439187,-0.08007018191575471,0.0,0.16302128809919558,-0.4055719187374488,-0.4163474644150871,-0.04552477795642354,-0.017196249659011786,-0.4435281527372473,0.06318933989032767,0.15378919129009133,0.3004330055607415
2020-10-21,0.007596730794391826,0.008007018191575455,0.0,0.16302128809919558,-0.44584997424069,-0.4271578969251614,-0.07940368248213414,-0.007727988697532218,-0.4638081020590421,0.09360612924077658,0.3032909194181487,0.4607115654838329
2020-10-22,-0.04368120206775328,-0.046040354601558975,0.0,0.16302128809919575,-0.4055719187374488,-0.4395126769366748,0.10445995562094093,0.009881206922416785,-0.4840880513808368,-0.2257701589389367,0.15378919129009133,0.3004330055607415
2020-10-23,0.018991826985979676,0.02101842275288568,-0.01603049686703817,0.0,-0.4644398460114167,-0.37928312438054695,0.08434435605880025,0.00041294596093699454,-0.4840880513808368,0.09867559413251804,0.3067677037932198,0.4664357997668005
2020-10-24,-0.018042235636680726,-0.02101842275288568,0.03206099373407645,-0.4890638642975869,-0.4520465981642656,-0.4873874494812892,-0.770392172704439,-0.013450239870513747,-0.4840880513808368,1.1277769671560385,1.4506297631916103,1.1819650851377446
2020-10-25,0.03323569722546449,0.03202807276630193,0.04809149060111484,0.32604257619839117,-0.5584219755189794,-0.5754152570633222,-0.521241062338276,0.0020647298046840845,-0.4638081020590421,-0.2257701589389367,1.2663601913128424,0.9987895880827828
2020-10-26,0.05412670691004201,0.05604912734102829,0.01603049686703817,0.16302128809919575,-0.540864874402182,-0.4302465919280397,1.2210521839474848,0.00011798456026779203,-0.4840880513808368,-1.0267456118340903,0.16769632879037594,0.3176057084096441
2020-10-27,-0.09780790897779529,-0.10709386831232193,0.06412198746815306,-0.32604257619839133,-0.40144083612173176,-0.3808274718819861,-0.03846667284690053,0.0006489150814721345,-0.4840880513808368,-0.028061028161018957,0.2059409569161578,0.35767534839041704
2020-10-28,0.016143052938082714,0.020017545478938636,-0.048091490601114784,-0.16302128809919558,-0.4809641764742849,-0.4132587694122088,-0.09987218729975095,-0.0010913571824758828,-0.4638081020590421,0.012494690972912887,0.28243021316772204,0.43781462835196266
2020-10-29,0.017092644287381775,0.019016668204991816,-0.01603049686703828,0.32604257619839117,-0.4830297177821434,-0.40553703190501295,-0.05152416729951814,-0.016281869316937758,-0.4435281527372473,-0.13451979088759006,0.2163713100413712,0.3691238169563521
2020-10-30,0.003798365397195913,0.0020017545478938636,0.03206099373407656,0.0,-0.4427516622789022,-0.4178918119165263,-0.06952233532880187,-0.039318354709198866,-0.4435281527372473,0.1848564972921232,0.4527926475462058,0.6267143596898921
2020-10-31,-0.028487740478969514,-0.03202807276630193,0.032060993734076504,-0.32604257619839117,-0.4675381579732045,-0.4904761444841675,-0.5826465767911264,-0.021738655229317283,-0.4435281527372473,0.7475671002754275,1.2594066225626999,0.9930653537998152
2020-11-01,0.06647139445092887,0.06906053190233852,0.016030496867038335,0.0,-0.5666841407504135,-0.5754152570633222,-0.44219028511161795,-0.005161824511710322,-0.42324820341545255,-0.3271594567737663,0.9638799506816572,0.7011294053684701
