,date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
21,2020-05-22,-0.9497410385757209,-0.9795991818848806,-0.3433263885661411,0.32336570775669676,-0.5212422319775261,-0.6433665471266459,-1.4286566683750301,-1.7330088515649982,-0.9910867844257045,0.04798094521510324,-2.554625836890293,-2.607478010186775
22,2020-05-23,-0.9801279617532883,-1.0126281319251296,-0.32729589169910284,0.4863869958558924,-0.5997328016761498,-0.6418221996252067,-1.6284010429745321,-1.7443943616308277,-0.9708068351039099,-0.758063972571792,-2.8258150181458386,-3.042519815692309
23,2020-05-24,-0.9915230579448762,-1.022636904664599,-0.3593568854331794,0.649408283955088,-0.6307159212940276,-0.6479995896309634,-1.692982704726668,-1.7466360682759134,-0.9505268857821151,-0.5654243066856159,-2.9927006681492516,-3.2027983756154006
24,2020-05-25,-1.0323554859647324,-1.063672872896423,-0.3914178791672559,0.4863869958558924,-0.5666841407504135,-0.6402778521237675,-1.4967673826819274,-1.7535381650515716,-0.9505268857821151,1.8780577711337776,-2.401647324387165,-2.4414752159807165
25,2020-05-26,-1.0836334188268777,-1.111714982045876,-0.4876008603694854,-0.1656981565408901,-0.5708152233661306,-0.6232900296079366,-1.4523013204919324,-1.7564877790582631,-0.9302469364603204,0.32680151426088466,-2.234761674383752,-2.2582997189257545
26,2020-05-27,-1.1083227939086513,-1.1357360366206024,-0.5196618541035619,-0.1656981565408901,-0.6059294255997254,-0.6371891571208892,-1.4459490258933616,-1.7556028948562556,-0.9099669871385258,0.38256562807004096,-2.0296313962545574,-2.040778816172988
27,2020-05-28,-1.121617072798837,-1.1507491957298064,-0.5036313572365236,-0.32871944464008573,-0.6100605082154424,-0.6263787246108149,-1.4480664574262185,-1.7541870801330437,-0.8896870378167311,0.10881452391600101,-1.9427117868777801,-1.9434668333625393
28,2020-05-29,-1.1577015440721983,-1.187781654865843,-0.5196618541035619,-0.32871944464008573,-0.5811429299054232,-0.6248343771093757,-1.412070121367651,-1.7507950240253485,-0.8288471898513469,0.4028434876370069,-1.6993368806228033,-1.6858762906289992
29,2020-05-30,-1.1605503181200953,-1.1907842866876839,-0.5196618541035619,-0.49174073273928137,-0.6338142332558154,-0.6341004621180109,-1.6245190851642943,-1.7486418058004638,-0.8085672405295521,0.7019419162497541,-1.2682156181139874,-1.5027007935740377
30,2020-05-31,-1.1539031786750025,-1.1807755139482146,-0.5677533447046766,-0.654762020838477,-0.6389780865254617,-0.6371891571208892,-1.6876891258945255,-1.747461960197787,-0.7882872912077574,-0.5603548417938744,-1.5846029962454569,-1.8175336791372532
31,2020-06-01,-1.170046231613085,-1.1987913048792593,-0.5517228478376385,-0.8177833089376726,-0.6110932788693717,-0.6140239445993015,-1.3241967127540892,-1.724602451645927,-0.7680073418859626,1.1024296426973312,-0.9066300431065931,-0.8329653824668339
